text,label,label_desc,translation
i feel when i see them because i have such a jolly time when i hunt in england or that i like to roam around england looking at the pretty doors and the old pubs and talking in a british accent but these cards tickled my fancy,1,joy,"Nararamdaman ko iyon kapag nakikita ko sila dahil sobrang saya ko kapag nagha-hunt ako sa England o kapag naglalakad-lakad ako sa England at nakikita ang magagandang pinto, mga lumang pub, at nagsasalita ng British accent, ngunit ang mga kard na ito ay nakakatuwa sa akin."
i get a sort of tunnel vision heart rate increases i cant feel my arms or legs and i cant hear a thing this being the more dangerous of the side effects that have meant i cant hear the stop whistle if i have injured my opponent and thus has lead to tournament disqualifications and fines,3,anger,"Nakakaranas ako ng uri ng tunnel vision, tumataas ang tibok ng puso ko, hindi ko maramdaman ang aking mga braso o binti, at hindi ko maririnig ang kahit anong tunog. Ito ang mas mapanganib na epekto na nagpapahirap sa akin na marinig ang hinto ng palakasan kung nasugatan ko ang aking kalaban, kaya naman ito ang dahilan ng aking pagtanggal sa torneo at mga multa."
im feeling particularly carefree i have hawaiian bbq chicken pizza with chicken bbq sauce pineapple and onions,1,joy,"Nararamdaman kong lubos na malaya, may Hawaiian BBQ chicken pizza ako na may chicken BBQ sauce, pineapple, at sibuyas."
i feel you see there is always the possibility that someone might laugh or feel disgusted and it is easier for her too to express her feelings about a story and not about her boyfriend,3,anger,"Naiintindihan kita, may posibilidad na matawa o makaramdam ng pag-disgust ang iba, at mas madali rin para sa kanya na ilahad ang kanyang damdamin tungkol sa kwento kaysa sa kanyang boyfriend."
i cannot speak for others but all i know is i feel i am the most successful prettiest version of myself when i walk out of my starbucks with my red cup holiday cup in hand,1,joy,"Hindi ko masasabi para sa iba, pero ang alam ko'y nararamdaman kong pinakamamatagumpay at pinakamagandang bersyon ng aking sarili kapag lumabas ako ng Starbucks dala ang aking pulang tasa ng holiday cup."
i could feel myself moving slower and being generally more lethargic than our last ride on the same trail,0,sadness,Nararamdaman kong unti-unting bumabagal ang aking kilos at mas lethargic kaysa sa aming huling pagsakay sa parehong daan.
i feel impressed to talk to my older children about my vision for our family and enlist their aid in accomplishing it,4,fear,Nararamdaman kong napakahalaga na makipag-usap sa aking mga panganay tungkol sa aking pangitain para sa ating pamilya at humingi ng kanilang tulong upang matupad ito.
i wonder if she can pick up the stress im feeling when im trying to feed her and terrified of getting bitten because shes not feeding much,4,fear,Nagtataka ako kung kaya niyang maramdaman ang stress na nararamdaman ko kapag sinusubukan kong pakainin siya at natatakot na baka kagatin ako dahil hindi siya kumakain ng marami.
i was still feeling the effects of marathon sex julie looked amazing,1,joy,"Nararamdaman ko pa rin ang epekto ng marathon sex, Julie ay mukhang kamangha-manghang."
i feel confident that ive put in the time and done everything possible to win but that decision is out of my hands,1,joy,"Nararamdaman kong may tiwala ako na naglaan ako ng oras at nagawa ko ang lahat ng aking makakaya upang manalo, ngunit ang desisyon ay nasa kamay ng iba."
i m feeling miserable serioulsy,0,sadness,Talagang malungkot ako.
i feel so humiliated because as i was spending my days off planning a beautiful wedding he was calling texting taking some other girl out and fucking her,0,sadness,"Napakasakit at nakakahiya dahil habang ako'y nagpaplano ng magandang kasal sa aking bakasyon, siya ay tumatawag, nagte-text, at nakikipag-date pa sa ibang babae at nakikipagtalik dito."
i like moving with a long lead time and not feeling rushed,3,anger,Gustung-gusto kong kumilos nang may mahabang panahon ng paghahanda at hindi maramdaman ang pagmamadali.
i went to was to see jreyez back in may just havent been feeling like going out but jenny convinced me to go this time amp after some persuasion i decided to go lol,1,joy,"Pumunta ako noong Mayo para makita si JREyez, pero hindi ko naramdaman na lumabas. Pero pinaniwalaan ako ni Jenny na pumunta ulit, at matapos ang ilang pagpupumilit, nagpasya akong pumunta, lol."
i realized now that i lived my whole life loving some ppl who now i hate the most cause they alll have changed they all became veryy tough ppl after i got used to feel their tender touch in my life,2,love,"Napagtanto ko ngayon na pinagbuhay ko ang buong buhay ko sa pagmamahal sa ilang tao na ngayon ay kinamumuhian ko na ang pinakamasama dahil lahat sila ay nagbago, naging matigas silang mga tao matapos akong sanay sa kanilang mahinang paghawak sa buhay ko."
i feel pathetic and that i shouldnt make myself feel this way,0,sadness,Nararamdaman kong napakalungkot at hindi dapat hayaan ang sarili kong maramdaman ito.
i feel hopeless because i know i can t control other people s desire to want to know me the way my soul burns to know them,0,sadness,Nararamdaman kong walang pag-asa dahil alam kong hindi ko kayang kontrolin ang pagnanais ng iba na kilalanin ako gaya ng pagnanasa ng aking kaluluwa na kilalanin sila.
im feeling oddly sentimental today,0,sadness,Nakakaramdam ako ng kakaibang sentimiyental ngayon.
i feel invigorated and jolly,1,joy,Nararamdaman kong puno ng enerhiya at masaya.
i was feeling restless when i stepped into the kitchen to whip up this crunchy sweet treat,4,fear,Naramdaman kong hindi ako mapakali nang pumasok ako sa kusina upang gawin itong masarap at malutong na meryenda.
i feel very proud of my girls accomplishments this morning,1,joy,Napakaganda ng pakiramdam na mapagmamalaki ang mga tagumpay ng aking mga anak babae kaninang umaga.
i am normally better at avoiding the expensive pre packaged products when i go to waitrose but i was still feeling a bit shaken up from the parking issues so bought some extra bits to calm my nerves,4,fear,"Karaniwan akong mas mahusay sa pag-iwas sa mga mamahaling pre-packaged na produkto kapag pumupunta ako sa Waitrose, pero dahil medyo nabigla pa ako sa mga problema sa paradahan, bumili ako ng ilang karagdagang bagay para mapakalma ang aking mga nerbiyos."
i was feeling so spiteful i brought it up and i saw the hurt in his face,3,anger,"Napakasungit ko, binanggit ko ito at nakita ko ang sakit sa kanyang mukha."
i will think of something else feel all passionate about that and then it too would stop,2,love,Mag-iisip ako ng ibang bagay na aking mapapahamakang damdamin at saka iyon din ay titigil.
before getting back the results of a test in school,4,fear,bago makuha ang resulta ng pagsusulit sa paaralan
i feel like a cranky old man saying this but so it goes,3,anger,"Parang matandang maarte ang nararamdaman ko habang sinasabi ito, pero ganun talaga."
i have been doing absolutely no exercise however and sticking to that literally just sitting around but i feel i just need some supporting thoughts,1,joy,"Hindi ako nag-eehersisyo at nakaupo lang talaga, pero parang kailangan ko lang ng ilang mga nakaaaliw na saloobin."
i used to feel very isolated in the far north of scotland but as social media and internet becomes more all encompassing the links to others becomes easier and the chance to be part of live discussion and participate in relevant and cutting edge debate and changes as they happen are amazing,0,sadness,"Dati ay nararamdaman kong lubhang nag-iisa sa malalayong bahagi ng Scotland, ngunit habang ang social media at internet ay lalong sumasakop, ang mga koneksyon sa iba ay naging mas madali at ang pagkakataong maging bahagi ng mga live na talakayan at lumahok sa mga kaugnay at makabagong debate at pagbabago habang ito'y nangyayari ay kahanga-hanga."
i feel free really better a href http,1,joy,Masaya at mas magaan ang pakiramdam ko ngayon.
i feel so strongly about telling my loved ones,2,love,Napakabilis ng aking nararamdaman na sabihin sa aking mga mahal sa buhay.
i was feeling make it all worthwhile she has been loving on her daddy and she let him feed her breakfast she snuggled up in the chair with spencer and played with him she is walking more and she has officially been in all of her grandparents arms with a smile on her face,1,joy,"Nararamdaman kong sulit lahat ng pagod dahil siya ay nagmamahal sa kanyang tatay at hayaan siyang pakainin ng almusal, nakayakap siya sa upuan kasama si Spencer at naglalaro kasama niya, mas madalas na siyang maglakad at opisyal nang nakayakap sa mga bisig ng kanyang mga lolo't lola habang may ngiti sa kanyang mukha."
i hate asking myself why i feel so reluctant when he tries to kiss me,4,fear,Ayaw kong magtanong sa sarili ko kung bakit ako napapadama ng pag-aalinlangan kapag sinusubukan niyang halikan ako.
i have been fortunate to feel the pain and suffering you have endured,0,sadness,Masuwerte akong nakaramdam ng sakit at hirap na iyong dinanas.
i am no longer a shimmer fan i mean i like subtle shimmer but this is kind of like scary shimmer where i feel like my eyes are super obvious and scary looking,1,joy,"Hindi na ako mahilig sa shimmer, ibig sabihin, gusto ko ang subtle shimmer pero ito parang nakakatakot na shimmer na parang ang obvious at nakakatakot tingnan ang mga mata ko."
i know i am feeling discouraged and cynical,0,sadness,Alam kong nalulumbay at nagiging mapanlait ako.
i feel even more determined to educate about self breast exams and to get your yearly check ups they can and will save your life,1,joy,"Mas lalo akong determinado na edukahin ang lahat tungkol sa pagsasagawa ng pagsusuri sa dibdib at sa pagpapatuloy ng taunang pagsusulit, dahil maaari at magliligtas ito ng buhay ninyo."
i get the feeling this girl cries at everything from hollyoaks to a picture of a cute puppy,1,joy,"Parang lagi siyang umiiyak sa lahat, mula sa mga eksena sa Hollyoaks hanggang sa larawan ng isang cute na tuta."
i feel fine i feel more consistent with my delivery throwing more strikes liriano said,1,joy,"Mabuti ang pakiramdam ko, mas konsistent na ang aking paghagis at mas maraming strike ang aking inihagis, sabi ni Liriano."
i feel so lucky to get to feel them,1,joy,Nararamdaman kong sobrang swerte kong makaramdam nito.
i will definitely write more about the transition as i go through it but right now i am feeling quite positive,1,joy,"Tiyak akong magsusulat pa tungkol sa pagbabago habang ako'y dumadaan dito, ngunit ngayon, nararamdaman kong medyo positibo."
i still think that shes being insensitive with my feelings but i am just glad that im not on her shoes,1,joy,Naniniwala pa rin ako na siya ay walang malasakit sa aking nararamdaman ngunit masaya ako na hindi ako nasa kanyang kalagayan.
i did a solo flight from ardmore to kaikohe before i got my pilot licence i can remember it was gorgeous day and i was on a natural high,1,joy,"Nag-solo flight ako mula Ardmore hanggang Kaikohe bago ako nakuha ng pilot license. Matatandaan ko, magandang araw iyon at nasa taas ng saya ako."
i do now as compared with years ago is that i no longer feel i have to be accepted by others only those who matter to me,2,love,"Ang pagkakaiba ngayon kumpara noon ay hindi na ako nararamdaman na kailangan tanggapin ng lahat, kundi lamang ng mga mahalaga sa akin."
i feel totally awful and end up going through that whole nightmarish surgery and feeling good was just around the corner,0,sadness,Nararamdaman kong lubos na masama at natapos akong magdaan sa buong nakakatakot na operasyon at ang magandang pakiramdam ay malapit na lamang.
i constantly feel lied to and wronged by them i love these people to death,3,anger,"Lagi akong nadarama na niloloko at nilalabag sila, ngunit mahal ko sila hanggang kamatayan."
i feel like there s a possibility that statements like this make supporting our own interests more problematic,1,joy,Nararamdaman kong may posibilidad na ang mga pahayag tulad nito ay ginagawang mas mahirap ang pagsuporta sa ating sariling interes.
i find consolation in the beauty of small things but sometimes its just not enough and i feel stupid for trying,0,sadness,Nakakahanap ako ng ginhawa sa ganda ng mga maliit na bagay ngunit minsan hindi iyon sapat at nararamdaman kong tanga sa pagsisikap.
