text,label,label_desc,translation
i used to always feel jealous about most things they received from compliments to some valuable stuffs,3,anger,"Dati, lagi akong nagiging seloso sa karamihan ng mga bagay na natatanggap nila, mula sa mga papuri hanggang sa mga mahalagang gamit."
i feel funny cause bonka neva thanked me fa his awards,4,fear,Nararamdaman kong kakaiba dahil hindi pa nagpapasalamat si Bonka sa akin para sa kanyang mga parangal.
i feel slightly disturbed by the whole thing,0,sadness,Nararamdaman kong medyo nababagabag ang buong pangyayari.
i was feeling and how rich we are,1,joy,Nararamdaman ko at gaano kami yaman.
i practice being present and living in the now i feel content appreciative relaxed and satisfied,1,joy,"Pinagpapraktis kong maging naroroon at mabuhay sa kasalukuyan, at nararamdaman kong kontento, nagpapasalamat, nakarelaks, at nasiyahan."
i might push myself little too hard sometimes to feel better but there is no one else out there to do that for me,1,joy,"Minsan, baka sobra kong pagsisikapan para maganda ang pakiramdam ko, pero wala nang ibang makakagawa nun para sa akin."
i feel hesitant unsure doubtful of myself,4,fear,"Hindi ako sigurado, nag-aalinlangan, at may pagdududa sa aking sarili."
i feel proud that illinois is a little ahead,1,joy,Nararamdaman kong mapagmamalaki na ang Illinois ay medyo nangunguna.
i am a very generous person in that i give quality time and make people feel special,1,joy,Ako ay isang napakabait na tao dahil binibigay ko ang aking oras at ginagawa silang pakiramdam na espesyal.
i can pass test two this time round ill feel much better about the main exams in may next year,1,joy,"Kaya kong ipasa ang ikalawang pagsusulit ngayon, mas magiging maayos ang pakiramdam ko sa mga pangunahing pagsusulit sa Mayo ng susunod na taon."
i didnt feel that i had very much to be thankful for,1,joy,Hindi ko naramdaman na mayroon akong maraming dapat pasalamatan.
i feel so horrendously ugly these days,0,sadness,Napakaganda ko naman ngayon.
i like my guests to feel like they are staying in an elegant pristine boutique hotel,1,joy,Gustung-gusto kong maramdaman ng aking mga bisita na parang nakatira sila sa isang elegante at maayos na boutique hotel.
i dont want this blog to be too similar to many others but i may occasionally post a picture of something i feel is an accomplishment or something i am proud of,1,joy,"Ayaw kong maging katulad ng maraming blog ang aking blog na ito, ngunit maaaring minsan akong mag-post ng larawan ng isang bagay na aking nararamdaman na tagumpay o isang bagay na ipinagmamalaki ko."
i appreciate the convenience and peace of mind this program affords young struggling families i feel like its abused on both ends,0,sadness,"Pinahahalagahan ko ang kaginhawaan at kapayapaan ng isip na ibinibigay ng programa sa mga batang pamilyang naghihirap, ngunit parang ginagamit ito nang mali sa magkabilang panig."
i have decided that i want to go to school for mortuary science ok ok i know playing with dead people is morbid but lets face it this is something we will have to deal with one day and i feel as though i am intelligent enough to do it as well as compasionate to be there for greiving families,1,joy,"Nagpasya na akong pumasok sa paaralan ng mortuary science, sige sige, alam kong nakakatakot maglaro sa mga patay pero isipin natin, ito ay isang bagay na kakaharapin natin balang araw, at nararamdaman kong sapat ang aking katalinuhan at pakikiramay upang magawa ito at maging suporta sa mga pamilyang nagluluksa."
i feel in order to be successful in your own life you need to further your education,1,joy,"Nararamdaman kong upang maging matagumpay sa sariling buhay, kailangan mong palawakin ang iyong edukasyon."
im feeling a little overwhelmed,4,fear,Nararamdaman kong medyo sobra na.
i can t decide whether to go with low hung or low slung feel free to leave a preference in comments and i m aware i ve now moved on from death to embalming,1,joy,"Hindi ko mapagdesisyunan kung pipiliin kong ""low hung"" o ""low slung."" Maaari kayong mag-iwan ng inyong kagustuhan sa mga komento, at alam ko na lumipat na ako mula sa ""death"" patungo sa ""embalming."""
i was still feeling optimistic at this point,1,joy,Nananatiling optimistiko ako noon.
i notice i jump when i feel anything in my hair which i cant say im surprised about,4,fear,"Napansin ko na tumatalon ako kapag nararamdaman kong mayroon akong kahit ano sa buhok ko, hindi ko naman masasabi na nagulat ako."
i know it s kind of funny that i m feeling hesitant about making fashion from something we use to scent our clothes but it does worry me a bit,4,fear,"Alam kong medyo nakakatawa na nag-aalinlangan ako sa paggawa ng damit mula sa isang bagay na ginagamit natin upang mabango ang ating mga damit, pero medyo nag-aalala rin ako."
i wouldnt have thought that id be feeling this way but i feel amazing and am glad for what happened,1,joy,"Hindi ko akalaing mararamdaman ko ito, pero sobrang saya ko at nagpapasalamat ako sa nangyari."
i walk around the farm i always feel so peaceful i end up smiling from the sheer beauty and rightness of everything,1,joy,"Naglalakad ako sa bukid, lagi akong nakakaramdam ng kapayapaan, at sa huli ay nakangiti dahil sa tunay na ganda at katwiran ng lahat ng bagay."
i seriously still feel so insecure and dreadful that the new guy would suddenly pop back up and change things,4,fear,Talagang nararamdaman ko pa rin ang malaking kawalan ng tiwala at takot na baka bigla siyang bumalik at magbago ng lahat.
i feel like when you re passionate about something it s okay to be vocal about it as well,1,joy,"Nararamdaman ko na kapag mayroon kang pagmamahal sa isang bagay, tama naman na ipahayag ito nang malakas."
i am feeling cautiously optimistic about dragon age mbourgon honestly yes it has flaws,1,joy,"Nakakaramdam ako ng maingat na pag-asa tungkol sa Dragon Age: Mbourgon, totoo naman, may mga kahinaan ito."
i think many may dislike it as i do and still feel they should be impressed by it the educated and privileged may now be more susceptible to the mass media than the larger public they re certainly easier to reach,4,fear,"Sa tingin ko, marami rin ang maaaring hindi ito magustuhan gaya ko at gayon pa man, nararamdaman nilang dapat silang mapabilib dito. Ang mga edukado at pribilehiyadong maaaring mas madaling maimpluwensyahan ng mass media kaysa sa mas malawak na publiko, tiyak na mas madaling maabot."
i just feel he was another dumb character that deserved to get killed,0,sadness,Parang isa lang siyang bobong karakter na karapat-dapat mamatay.
i have a great family and i feel as if she has missed a great deal by not electing to meet them,0,sadness,Mayroon akong magandang pamilya at parang kulang siya dahil hindi niya sila nakilala.
i feel for them supporting a team that has traded a musical chairs management rotation for no proper manager at all,2,love,"Nakaramdam ako ng awa sa kanila dahil sumusuporta sila sa isang koponan na nagpalit ng pamamahala tulad ng paglalaro ng musical chairs, ngunit wala namang tunay na tagapangasiwa."
i should feel contented with what ive now,1,joy,Dapat akong maging kontento sa kung ano ang meron ako ngayon.
i bet almost each of us though once in their life ever had this kind of feeling called jealous,3,anger,Siguro'y halos bawat isa sa atin ay nakaramdam man lang minsan sa buhay ng ganitong damdaming tinatawag na inggit.
i feel very dissatisfied with myself,3,anger,Napakasawang-sawa na ako sa aking sarili.
i still have cramps plus i get really dizzy when i stand up and my whole body is aching and i just generally feel extremely uncomfortable,4,fear,"May pananakit pa rin ako ng mga kalamnan at nahihilo ako kapag tumayo, ang buong katawan ko ay sumasakit at nararamdaman kong lubos na hindi komportable."
i love that i get to dress up and feel glamorous once a year,1,joy,Gustung-gusto kong makasuot ng magagandang damit at makaramdam ng glamor kahit isang beses lang sa isang taon.
i am in caretaker mode i feel disillusioned with the computer,0,sadness,"Nasa mode ako ng tagapag-alaga, nararamdaman kong nabigo sa kompyuter."
i feel crappy so i don t run which makes me feel more crappy and so on and so on,0,sadness,"Nararamdaman kong masama kaya hindi ako naglalaro ng takbuhan, na ginagawa akong mas masama at patuloy na ganito."
i was feeling nostalgic and celebratory,2,love,Nararamdaman ko ang pag-nostalya at pagdiriwang.
i know how you feel and im gona try to decribe what i went through as humorous as i possibly can,1,joy,Alam ko kung ano ang nararamdaman mo at susubukan kong ilarawan ang aking karanasan nang hangga't maaari kong gawing nakakatawa.
i seem down its probably because i feel a bit defeated,0,sadness,"Parang nalulumbay ako, siguro dahil medyo natatalo ako."
i hate feeling like im not strong,1,joy,Ayaw kong maramdaman na parang hindi ako matatag.
i feel eager to begin and excited at the prospect of the personal growth and deepening of my relationship with christ which i expect to see over the course of the next days,1,joy,"Nararamdaman kong masigla at naghihintay na magsimula, at nasisiyahan sa posibilidad ng paglago bilang tao at pagpapalalim ng aking relasyon kay Kristo na inaasahan kong maranasan sa mga susunod na araw."
ive suffered from eating disorders and depression since i was and i feel amazed to say that i consider myself recovered now,4,fear,"Nagdusa ako ng mga sakit sa pagkain at depresyon simula noong bata pa ako, at nakakagulat kong masasabi kong nakarekober na ako ngayon."
i feel contented like i do now i feel i had to put this feeling down in words,1,joy,"Nararamdaman kong kontento tulad ng ngayon, parang kailangan kong isalin ang pakiramdam na ito sa mga salita."
i woke up feeling crappy headache sore throat congestion but emotionally calm,0,sadness,"Gumising ako na parang hindi maganda, may sakit ng ulo, ubo, at sipon, pero emosyonal na kalmado."
i told him that what he did was very stupid or talked down yelled at him he would feel very unloved,0,sadness,"Sinabi ko sa kanya na ang ginawa niya ay napaka-bobo at kung patuloy siyang mag-aaway at sisigawan, mararamdaman niya na hindi siya minamahal."
i feel like people always say when im rich ill do this or when i get a record deal ill be happy fuck that,1,joy,"Parang lagi nilang sinasabi, kapag mayaman na ako gagawin ko ito o kapag nakakuha ako ng kontrata sa record label masaya na ako. Putang ina, wala akong pakialam."
i can guarantee that mondays won t feel half as dull when you prepare yourself for them with an enchanting sunday filled with good food big smiles and simple pleasures,0,sadness,"Maaasahan kong hindi magiging kalahati ng kadiliman ang mga Lunes kung handa ka na sa kanila sa isang nakakaaliw na Linggo na puno ng masarap na pagkain, malalawak na ngiti, at simpleng kasiyahan."
i among other things it was one of those days when i got up feeling low,0,sadness,Isa iyon sa mga araw na gumising ako na parang may bigat sa dibdib.
i not feeling as melancholy as i was the other day,0,sadness,Hindi ako gaanong malungkot ngayon kumpara noong nakaraang araw.
i finally admit im feeling sorry for myself evar ok i finally admit im feeling sorry for myself if bc,0,sadness,"Sa wakas, aminin ko, nararamdaman kong nagsisisi ako sa aking sarili, okay. Sa wakas, aminin ko, nararamdaman kong nagsisisi ako sa aking sarili kung bakit."
im feeling bitter towards them god,3,anger,"Masama ang loob ko sa kanila, Diyos ko."
i can feel your heartbeat with each desire longing to be core to core centered and totally together,2,love,"Nararamdaman ko ang tibok ng iyong puso sa bawat pagnanasa, na nagnanais na maging isa, magkasama, at ganap na magkaisa."
i attended a free individual academic consultation which has helped me manage my time efficiently so i can fit my classwork activities and social life all in one day without feeling completely stressed out,0,sadness,Dumalo ako sa isang libreng indibidwal na konsultasyon sa akademikong pag-aaral na nakatulong sa akin na pamahalaan ang aking oras nang mahusay upang makasabay ang aking mga gawain sa klase at buhay panlipunan sa isang araw nang hindi nararamdaman ang ganap na stress.
