text,label,label_desc
i feel accepted well we all know there are a few exceptions to the rule and like i belong,1,joy
i feel artistic a href http boredwithquinn,1,joy
i feel less threatened by the world,4,fear
i almost started to feel like wimpy from the popeye cartoons,4,fear
i cant even explain how difficult it is to tear yourself away from something you both love and feel doubtful of,4,fear
im super pumped to have crossed the nano finish line my novel is far from finished but im feeling optimistic,1,joy
i feel pretty passionate about is helping people,1,joy
i feel very valued by my patients,1,joy
i feel scared when my father suddenly opens a door,4,fear
i feel sad because levi certainly wont want to run a race against his typical peers because theres no way hell win,0,sadness
i feel like that fact is being abused,0,sadness
i don t feel awful enough to call them because i am exhausted,0,sadness
i said im beat and not feeling too creative but this was one hell of a day,1,joy
i found out that someone that i knew had someone else taking tests for her,3,anger
i was completely naked and feeling horny,2,love
i feel is a near flawless film,1,joy
i feel our hearts are treading dangerous territory,3,anger
i generally only use the practice shoes for party when i m feeling more casual about it i,1,joy
i feel so ungrateful for the things he does regularly for me for i sin daily in everyday living,0,sadness
i also were able to get appointment with the osteopath on the which is freaking awesome as it feels like i am caring a boulder in my stomach,2,love
im so tired and heavy all the time its a familiar feeling though not a pleasant one,1,joy
i keep finding all these people who make me feel so terrible about life,0,sadness
i mean people are discussing things about which they feel passionate,2,love
i am supposed to go about being strong when i feel so inhibited,0,sadness
im not really feeling it so far though i think i liked the film better,2,love
i feel so uptight about it because i know you hate it and are constantly trying to catch glimpses of the tv in the window and listen to it,4,fear
i am horrible about articulating my feelings particularly verbally sometimes i cant even remember incidents just that i was mad at something,3,anger
i sure hope we do as i feel very isolated without any contact with home,0,sadness
i make a mistake i cringe feel idiotic and become filled with self loathing,0,sadness
i feel like a fake a fraud a hypocrite,0,sadness
i hate you for making me feel unimportant,0,sadness
i have definitely seen and felt many blessings from heavenly father especially on the days when things feel gloomy and lonely while mike is away working hard for our future,0,sadness
i feel so fake,0,sadness
i am in italy and i feel as useless as i could possibly feel i need to occupy my time not to get crazy,0,sadness
i feel like theyre being rude in the first place and as long as you arent snappy about it you have every right to ask him not to touch you,3,anger
i had a good sleep believe it or not but still woke up feeling groggy and out of sorts,0,sadness
im not feeling so well right now so ill write some other day,1,joy
i am feeling adventurous then ill definitely go visit some of the bayou swamp areas and enjoy the beautiful cypress trees and wildlife,1,joy
i feel a bit lost today,0,sadness
i am feeling ever so homesick,0,sadness
i currently feel like crap but have to at least show my face at work lest they get suspicious at my ringing in sick the day after my holidays,4,fear
i feel tortured so much,4,fear
i describe this it is so wonderful i can close my eyes and remember the cool feel in my mouth with a rich creaminess but lightness,1,joy
i feel like the time has come a fearless rescue from everyone who made you the master,1,joy
