text,label,label_desc
i feel so weird that it feels like i wanna curse everything and bang my head onto the wall so that my world will be back to its focus,4,fear
i do not give flowers all the time as i feel that makes me a wuss and needy,0,sadness
ive been feeling a little stressed and overwhelmed,0,sadness
i feel nervous for our hyenas,4,fear
im feeling amazing because im answering these questions from new york so life is good,4,fear
heated discussion with spouse concerning new house,3,anger
i feel as if i am on hold somehow that ive been given a time for contemplation consolidation and it is a most curious feeling,4,fear
i can easily wind up feeling inadequate as i look at all of the beautiful pictures and see what it seems like everyone else is doing and thinking,0,sadness
i feel sometimes more joyful after i have read scriptures or prayed after i have done those things than while i am doing those things,1,joy
i feel frustrated lonely or am having a hard time i think of elf and regain my strength lets spend together you guys and the other member for sure,3,anger
i look flaky or streaky please feel free to tell me,1,joy
i feel dazed and unsure of a world in which dying young and disasters that sacrifice so many lives in one swath happen let alone happen with frequency great enough to make me cringe,4,fear
i feel everything intensely and emotional and physical distress is a daily part of living with the disability,0,sadness
when a boy tried to fool me so he would be ok trying to show me that he is a gook boy,3,anger
i was feeling a bit jaded combination of mixed up feelings not enough sleep and too many big screen presentations i think,0,sadness
i feel like i am caring less about getting things done than actually relishing in the experience of doing and learning mathematics of course i probably will be working on things last minute but i wont let the pressure get to me,2,love
i was feeling especially disillusioned and unhappy allowing the last lines to make the most difference but most this is especially telling of how much my life has changed since i was fourteen how my experiences have altered my perceptions,0,sadness
i hate my job and feel so miserable by it i try and focus on how i can solve the situation,0,sadness
i feel as though i am living the world of opposites where a long cold winter is a sign of global warming free speech is only free as long as it is practiced in the echo chamber of political correctness and the u,3,anger
i wish i could feel that more because i always lose sight of it but just remembering that is something amazing,1,joy
i hate feeling stupid and incompetent,0,sadness
i feel less groggy my trousers were a little looser and truthfully i would rather reach out for a fruit salad then a fully packed sandwich which is going to leave me feeling uncomfortable for the rest of the day,0,sadness
i feel so rotten that i need to tell myself all this is just a passing cloud that ill be laughing at years from now,0,sadness
i was bitten by a dog,4,fear
i have begun to feel irrationally resentful and angry towards people,3,anger
i said i have such mixed feelings about because on the one hand im glad benny survived but on the other hand its just preposterous,1,joy
i stood kind of dumbfounded looking around feeling culture shocked,4,fear
i could buy i just want to see if i could recreate a recipe in order to feel superior and pretentious just kidding,1,joy
